komen_new,komen_new_clean,komen_new_clean_tokenized,komen_new_clean_tokenized_stopword,komen_new_clean_tokenized_stopword_lemmatized
"Selamat Raden kaisang sama mbak Erina.. semuga cepat dapat momongan yang Sholeh dan Sholeh Selamat menempuh hidup baru untuk mas Kaesang dan mbak Erina, rukun selalu sampai kaki nini Selamat menempuh Hidup Baru mas Kaesang dan mbak Erina......... Semoga menjadi keluarga SAMAWA..........Amin.....Alhamdulillah sudah sah.. Baru kali ini gue melihat... Betapa Indah... Megah... Sakral.. dan sangat mengagumkan Suasana tahapan perkawinan adat Jawa.. semua lapisan masyarakat SOLO begitu antusias ..menikmati dan semangat untuk menyukseskan pernikahan KAESANG dan ERINA... semoga kalian menjadi pasangan sehidup semati dalam suka dan duka... Amin... Amin..  Semoga Berbahagia selalu sampai kakek - nenek & akhir hayat ...amin...Selamat Menempuh Hidup Baru untuk mas Kaesang N mba Erina..semoga menjadi keluarga yang Sakinah...Mawadah N Maromah...Terima kasih  N Terharu  atas  sambutan seluruh Masyarakat  Solo N  Yogyakarta  ats pernikahan  Putra Bpk Presiden  Presiden  Bpk Ir.H.Joko widodo...Semoga Keluarga Besar Bpk Presiden Bpk Ir.H.Joko widodo sllu di berikan  Kesehatan yang Prima N keberkahan dalam hidup  Selamat  berbahagia  buat :Mas  Kaesang dan de Erina  !Mas kaesang kliatan lega banget seusai akad nikah,,semoga langgeng  bersama mba erina,sakinah,mawadah ,warohmah,Amin ya rabbal alamin,,Selamat iya semoga bahagia selalu langgeng pernikannyaSemoga sakinah until jannah, Aamiin Ya Rabb Assalam mualaikum wr wb Selamat menempuh hidup baru  Mas Kaesang dan Mbak Erina.. smg samawa.. Masa. Allah. Cantik. Dan. Gugah. Semoga. Samawa. Kaesan/Eriyana... Alhandulillah ...acrara d mudah kn dan di lancar kn...dg pesta Budaya.Turut bahagiaaa..se x.ats pernikahan dan Resepsi nya Selamat menempuh hidup baru buat Kaesang Pangarep dan Erina semoga lancar semuanya,tidak ada masalah suatu apapun,aamiin ya robbal alaminDengan mahar Ini lah.. Bukti bahwa yg berpangkat tidak melulu menunjukkan ke hadapan dunia.. SeBerapa kekayaannya...karena kesederhanaan yg disertai ketulusan insyaallah akan lebih bahagia dan langgeng... Selamat utk mas Kaesang dan mbak Erina.. Pak jokowi best... SELAMAT UNTUK PAK KAESANG &IBU ERINASelamat untuk mas Kaesang dan mbak ErinaSelamat menempuh hidup baru buat mas Kaesang dan mbak Erina semoga langgeng sampai kakek nenek Amiiiin selamat menempuh hidup baru mas kaesang dan mbk erina...semoga bahagia slluSelamat juragan sang Assallamu'allaikumwarohmatullahi wabaroh katuh _AAMIIIN3× YRA Ikut terharu lihat Bu iriana hampiri mas Kaesang yg tegang.ndredeq...dan Tepukan dipundak menguatkan Mas Kaesang....Serta pesta masyarakat...yg begitu tertip dan membudaya Aamiin yra Slmat berbahagia untuk Mas Kaesang & Mba Erika....Alhamdulillah sah... Ikut ndredeg, ikut lega... Hbis sah mas kaesang nanges.Semoga mas Kaesang dan mbak Erina, mampu membangun keluarga yg sakinah mawadah warohmah mitma'innah barokah.Mas kaesang ganteng bgt hari ini smoga menjadi kluarga sakinah mawadah waromah ya mas dan mbak..... Selamat utk Mas Kaesang n mbak ErinaIbu tuh pling tau perasaan anknya...Smg Sakinah, Mawadah&WarohmahGemesh bgt sm kaesang masyallah meskipun anak presiden tapi keliatan ramah bgt Mo nangis pas ibu menepuk pundak  mas Kaesang...teringat orgtuaku pas aku nikah Masak Allah yang baca Alqur'an sangat merdu banget... Alhamdulillah pernikahan yang berkah sebelum akad nikah di lantunkan baca'an Al-Qur'an dulu.. Semoga menjadi suami istri dunia akhirat dan di karuniai anak yang Sholeh & Sholeha Amin Selamat Menempuh Hidup BaruPak bas emng multitalenta bisa di segala bidang. . . Tp endingnya gotang harusnya diseranani harus ortu dr yg kumplit g harus hadir g hadir atau bisa diwakili aja KL g akan terjadi sesuatu pada keluarga yg kumplit...itu yg ak tahu tp KL g pake KY GT y jgn sekali2 percaya hal KY GT. Pakde bukde aku ra uso balik melu kondangan.tak nyawang wae soko taiwan nggiihUntung anak presiden,langsung di sebut sah sah,, coba bukan anak presiden, pasti hijab kabulnya di suruh ulang lagi sebutmas kaesang nggemesin....kok ngguya ngguyuHari ini banyak org lidahnya pada kepleset Aamiin anak presiden aja mahar cuma 300 ribu nah yang itu minta sertifikat tanahIklannya banyak banget,Kesederhanaan, 1.IBLIS ( X )Gak diundang Dagelan!!Gak tanggung tangung pokoknya hambur hamburin duuiitt Pertama ",selamat raden kaisang sama mbak erina semuga cepat dapat momongan yang sholeh dan sholeh selamat menempuh hidup baru untuk mas kaesang dan mbak erina rukun selalu sampai kaki nini selamat menempuh hidup baru mas kaesang dan mbak erina semoga menjadi keluarga samawaaminalhamdulillah sudah sah baru kali ini gue melihat betapa indah megah sakral dan sangat mengagumkan suasana tahapan perkawinan adat jawa semua lapisan masyarakat solo begitu antusias menikmati dan semangat untuk menyukseskan pernikahan kaesang dan erina semoga kalian menjadi pasangan sehidup semati dalam suka dan duka amin amin  semoga berbahagia selalu sampai kakek  nenek  akhir hayat aminselamat menempuh hidup baru untuk mas kaesang n mba erinasemoga menjadi keluarga yang sakinahmawadah n maromahterima kasih  n terharu  atas  sambutan seluruh masyarakat  solo n  yogyakarta  ats pernikahan  putra bpk presiden  presiden  bpk irhjoko widodosemoga keluarga besar bpk presiden bpk irhjoko widodo sllu di berikan  kesehatan yang prima n keberkahan dalam hidup  selamat  berbahagia  buat mas  kaesang dan de erina  mas kaesang kliatan lega banget seusai akad nikahsemoga langgeng  bersama mba erinasakinahmawadah warohmahamin ya rabbal alaminselamat iya semoga bahagia selalu langgeng pernikannyasemoga sakinah until jannah aamiin ya rabb assalam mualaikum wr wb selamat menempuh hidup baru  mas kaesang dan mbak erina smg samawa masa allah cantik dan gugah semoga samawa kaesaneriyana alhandulillah acrara d mudah kn dan di lancar kndg pesta budayaturut bahagiaaase xats pernikahan dan resepsi nya selamat menempuh hidup baru buat kaesang pangarep dan erina semoga lancar semuanyatidak ada masalah suatu apapunaamiin ya robbal alamindengan mahar ini lah bukti bahwa yg berpangkat tidak melulu menunjukkan ke hadapan dunia seberapa kekayaannyakarena kesederhanaan yg disertai ketulusan insyaallah akan lebih bahagia dan langgeng selamat utk mas kaesang dan mbak erina pak jokowi best selamat untuk pak kaesang ibu erinaselamat untuk mas kaesang dan mbak erinaselamat menempuh hidup baru buat mas kaesang dan mbak erina semoga langgeng sampai kakek nenek amiiiin selamat menempuh hidup baru mas kaesang dan mbk erinasemoga bahagia slluselamat juragan sang assallamuallaikumwarohmatullahi wabaroh katuh aamiiin3× yra ikut terharu lihat bu iriana hampiri mas kaesang yg tegangndredeqdan tepukan dipundak menguatkan mas kaesangserta pesta masyarakatyg begitu tertip dan membudaya aamiin yra slmat berbahagia untuk mas kaesang  mba erikaalhamdulillah sah ikut ndredeg ikut lega hbis sah mas kaesang nangessemoga mas kaesang dan mbak erina mampu membangun keluarga yg sakinah mawadah warohmah mitmainnah barokahmas kaesang ganteng bgt hari ini smoga menjadi kluarga sakinah mawadah waromah ya mas dan mbak selamat utk mas kaesang n mbak erinaibu tuh pling tau perasaan anknyasmg sakinah mawadahwarohmahgemesh bgt sm kaesang masyallah meskipun anak presiden tapi keliatan ramah bgt mo nangis pas ibu menepuk pundak  mas kaesangteringat orgtuaku pas aku nikah masak allah yang baca alquran sangat merdu banget alhamdulillah pernikahan yang berkah sebelum akad nikah di lantunkan bacaan alquran dulu semoga menjadi suami istri dunia akhirat dan di karuniai anak yang sholeh  sholeha amin selamat menempuh hidup barupak bas emng multitalenta bisa di segala bidang   tp endingnya gotang harusnya diseranani harus ortu dr yg kumplit g harus hadir g hadir atau bisa diwakili aja kl g akan terjadi sesuatu pada keluarga yg kumplititu yg ak tahu tp kl g pake ky gt y jgn sekali2 percaya hal ky gt pakde bukde aku ra uso balik melu kondangantak nyawang wae soko taiwan nggiihuntung anak presidenlangsung di sebut sah sah coba bukan anak presiden pasti hijab kabulnya di suruh ulang lagi sebutmas kaesang nggemesinkok ngguya ngguyuhari ini banyak org lidahnya pada kepleset aamiin anak presiden aja mahar cuma 300 ribu nah yang itu minta sertifikat tanahiklannya banyak bangetkesederhanaan 1iblis  x gak diundang dagelangak tanggung tangung pokoknya hambur hamburin duuiitt pertama ,"['selamat', 'raden', 'kaisang', 'sama', 'mbak', 'erina', 'semuga', 'cepat', 'dapat', 'momongan', 'yang', 'sholeh', 'dan', 'sholeh', 'selamat', 'menempuh', 'hidup', 'baru', 'untuk', 'mas', 'kaesang', 'dan', 'mbak', 'erina', 'rukun', 'selalu', 'sampai', 'kaki', 'nini', 'selamat', 'menempuh', 'hidup', 'baru', 'mas', 'kaesang', 'dan', 'mbak', 'erina', 'semoga', 'menjadi', 'keluarga', 'samawaaminalhamdulillah', 'sudah', 'sah', 'baru', 'kali', 'ini', 'gue', 'melihat', 'betapa', 'indah', 'megah', 'sakral', 'dan', 'sangat', 'mengagumkan', 'suasana', 'tahapan', 'perkawinan', 'adat', 'jawa', 'semua', 'lapisan', 'masyarakat', 'solo', 'begitu', 'antusias', 'menikmati', 'dan', 'semangat', 'untuk', 'menyukseskan', 'pernikahan', 'kaesang', 'dan', 'erina', 'semoga', 'kalian', 'menjadi', 'pasangan', 'sehidup', 'semati', 'dalam', 'suka', 'dan', 'duka', 'amin', 'amin', 'semoga', 'berbahagia', 'selalu', 'sampai', 'kakek', 'nenek', 'akhir', 'hayat', 'aminselamat', 'menempuh', 'hidup', 'baru', 'untuk', 'mas', 'kaesang', 'n', 'mba', 'erinasemoga', 'menjadi', 'keluarga', 'yang', 'sakinahmawadah', 'n', 'maromahterima', 'kasih', 'n', 'terharu', 'atas', 'sambutan', 'seluruh', 'masyarakat', 'solo', 'n', 'yogyakarta', 'ats', 'pernikahan', 'putra', 'bpk', 'presiden', 'presiden', 'bpk', 'irhjoko', 'widodosemoga', 'keluarga', 'besar', 'bpk', 'presiden', 'bpk', 'irhjoko', 'widodo', 'sllu', 'di', 'berikan', 'kesehatan', 'yang', 'prima', 'n', 'keberkahan', 'dalam', 'hidup', 'selamat', 'berbahagia', 'buat', 'mas', 'kaesang', 'dan', 'de', 'erina', 'mas', 'kaesang', 'kliatan', 'lega', 'banget', 'seusai', 'akad', 'nikahsemoga', 'langgeng', 'bersama', 'mba', 'erinasakinahmawadah', 'warohmahamin', 'ya', 'rabbal', 'alaminselamat', 'iya', 'semoga', 'bahagia', 'selalu', 'langgeng', 'pernikannyasemoga', 'sakinah', 'until', 'jannah', 'aamiin', 'ya', 'rabb', 'assalam', 'mualaikum', 'wr', 'wb', 'selamat', 'menempuh', 'hidup', 'baru', 'mas', 'kaesang', 'dan', 'mbak', 'erina', 'smg', 'samawa', 'masa', 'allah', 'cantik', 'dan', 'gugah', 'semoga', 'samawa', 'kaesaneriyana', 'alhandulillah', 'acrara', 'd', 'mudah', 'kn', 'dan', 'di', 'lancar', 'kndg', 'pesta', 'budayaturut', 'bahagiaaase', 'xats', 'pernikahan', 'dan', 'resepsi', 'nya', 'selamat', 'menempuh', 'hidup', 'baru', 'buat', 'kaesang', 'pangarep', 'dan', 'erina', 'semoga', 'lancar', 'semuanyatidak', 'ada', 'masalah', 'suatu', 'apapunaamiin', 'ya', 'robbal', 'alamindengan', 'mahar', 'ini', 'lah', 'bukti', 'bahwa', 'yg', 'berpangkat', 'tidak', 'melulu', 'menunjukkan', 'ke', 'hadapan', 'dunia', 'seberapa', 'kekayaannyakarena', 'kesederhanaan', 'yg', 'disertai', 'ketulusan', 'insyaallah', 'akan', 'lebih', 'bahagia', 'dan', 'langgeng', 'selamat', 'utk', 'mas', 'kaesang', 'dan', 'mbak', 'erina', 'pak', 'jokowi', 'best', 'selamat', 'untuk', 'pak', 'kaesang', 'ibu', 'erinaselamat', 'untuk', 'mas', 'kaesang', 'dan', 'mbak', 'erinaselamat', 'menempuh', 'hidup', 'baru', 'buat', 'mas', 'kaesang', 'dan', 'mbak', 'erina', 'semoga', 'langgeng', 'sampai', 'kakek', 'nenek', 'amiiiin', 'selamat', 'menempuh', 'hidup', 'baru', 'mas', 'kaesang', 'dan', 'mbk', 'erinasemoga', 'bahagia', 'slluselamat', 'juragan', 'sang', 'assallamuallaikumwarohmatullahi', 'wabaroh', 'katuh', 'aamiiin3×', 'yra', 'ikut', 'terharu', 'lihat', 'bu', 'iriana', 'hampiri', 'mas', 'kaesang', 'yg', 'tegangndredeqdan', 'tepukan', 'dipundak', 'menguatkan', 'mas', 'kaesangserta', 'pesta', 'masyarakatyg', 'begitu', 'tertip', 'dan', 'membudaya', 'aamiin', 'yra', 'slmat', 'berbahagia', 'untuk', 'mas', 'kaesang', 'mba', 'erikaalhamdulillah', 'sah', 'ikut', 'ndredeg', 'ikut', 'lega', 'hbis', 'sah', 'mas', 'kaesang', 'nangessemoga', 'mas', 'kaesang', 'dan', 'mbak', 'erina', 'mampu', 'membangun', 'keluarga', 'yg', 'sakinah', 'mawadah', 'warohmah', 'mitmainnah', 'barokahmas', 'kaesang', 'ganteng', 'bgt', 'hari', 'ini', 'smoga', 'menjadi', 'kluarga', 'sakinah', 'mawadah', 'waromah', 'ya', 'mas', 'dan', 'mbak', 'selamat', 'utk', 'mas', 'kaesang', 'n', 'mbak', 'erinaibu', 'tuh', 'pling', 'tau', 'perasaan', 'anknyasmg', 'sakinah', 'mawadahwarohmahgemesh', 'bgt', 'sm', 'kaesang', 'masyallah', 'meskipun', 'anak', 'presiden', 'tapi', 'keliatan', 'ramah', 'bgt', 'mo', 'nangis', 'pas', 'ibu', 'menepuk', 'pundak', 'mas', 'kaesangteringat', 'orgtuaku', 'pas', 'aku', 'nikah', 'masak', 'allah', 'yang', 'baca', 'alquran', 'sangat', 'merdu', 'banget', 'alhamdulillah', 'pernikahan', 'yang', 'berkah', 'sebelum', 'akad', 'nikah', 'di', 'lantunkan', 'bacaan', 'alquran', 'dulu', 'semoga', 'menjadi', 'suami', 'istri', 'dunia', 'akhirat', 'dan', 'di', 'karuniai', 'anak', 'yang', 'sholeh', 'sholeha', 'amin', 'selamat', 'menempuh', 'hidup', 'barupak', 'bas', 'emng', 'multitalenta', 'bisa', 'di', 'segala', 'bidang', 'tp', 'endingnya', 'gotang', 'harusnya', 'diseranani', 'harus', 'ortu', 'dr', 'yg', 'kumplit', 'g', 'harus', 'hadir', 'g', 'hadir', 'atau', 'bisa', 'diwakili', 'aja', 'kl', 'g', 'akan', 'terjadi', 'sesuatu', 'pada', 'keluarga', 'yg', 'kumplititu', 'yg', 'ak', 'tahu', 'tp', 'kl', 'g', 'pake', 'ky', 'gt', 'y', 'jgn', 'sekali2', 'percaya', 'hal', 'ky', 'gt', 'pakde', 'bukde', 'aku', 'ra', 'uso', 'balik', 'melu', 'kondangantak', 'nyawang', 'wae', 'soko', 'taiwan', 'nggiihuntung', 'anak', 'presidenlangsung', 'di', 'sebut', 'sah', 'sah', 'coba', 'bukan', 'anak', 'presiden', 'pasti', 'hijab', 'kabulnya', 'di', 'suruh', 'ulang', 'lagi', 'sebutmas', 'kaesang', 'nggemesinkok', 'ngguya', 'ngguyuhari', 'ini', 'banyak', 'org', 'lidahnya', 'pada', 'kepleset', 'aamiin', 'anak', 'presiden', 'aja', 'mahar', 'cuma', '300', 'ribu', 'nah', 'yang', 'itu', 'minta', 'sertifikat', 'tanahiklannya', 'banyak', 'bangetkesederhanaan', '1iblis', 'x', 'gak', 'diundang', 'dagelangak', 'tanggung', 'tangung', 'pokoknya', 'hambur', 'hamburin', 'duuiitt', 'pertama']","['selamat', 'raden', 'kaisang', 'mbak', 'erina', 'semuga', 'cepat', 'momongan', 'sholeh', 'sholeh', 'selamat', 'menempuh', 'hidup', 'mas', 'kaesang', 'mbak', 'erina', 'rukun', 'kaki', 'nini', 'selamat', 'menempuh', 'hidup', 'mas', 'kaesang', 'mbak', 'erina', 'semoga', 'keluarga', 'samawaaminalhamdulillah', 'sah', 'kali', 'gue', 'betapa', 'indah', 'megah', 'sakral', 'mengagumkan', 'suasana', 'tahapan', 'perkawinan', 'adat', 'jawa', 'lapisan', 'masyarakat', 'solo', 'antusias', 'menikmati', 'semangat', 'menyukseskan', 'pernikahan', 'kaesang', 'erina', 'semoga', 'pasangan', 'sehidup', 'semati', 'suka', 'duka', 'amin', 'amin', 'semoga', 'berbahagia', 'kakek', 'nenek', 'hayat', 'aminselamat', 'menempuh', 'hidup', 'mas', 'kaesang', 'n', 'mba', 'erinasemoga', 'keluarga', 'sakinahmawadah', 'n', 'maromahterima', 'kasih', 'n', 'terharu', 'sambutan', 'masyarakat', 'solo', 'n', 'yogyakarta', 'ats', 'pernikahan', 'putra', 'bpk', 'presiden', 'presiden', 'bpk', 'irhjoko', 'widodosemoga', 'keluarga', 'bpk', 'presiden', 'bpk', 'irhjoko', 'widodo', 'sllu', 'kesehatan', 'prima', 'n', 'keberkahan', 'hidup', 'selamat', 'berbahagia', 'mas', 'kaesang', 'de', 'erina', 'mas', 'kaesang', 'kliatan', 'lega', 'banget', 'akad', 'nikahsemoga', 'langgeng', 'mba', 'erinasakinahmawadah', 'warohmahamin', 'ya', 'rabbal', 'alaminselamat', 'iya', 'semoga', 'bahagia', 'langgeng', 'pernikannyasemoga', 'sakinah', 'until', 'jannah', 'aamiin', 'ya', 'rabb', 'assalam', 'mualaikum', 'wr', 'wb', 'selamat', 'menempuh', 'hidup', 'mas', 'kaesang', 'mbak', 'erina', 'smg', 'samawa', 'allah', 'cantik', 'gugah', 'semoga', 'samawa', 'kaesaneriyana', 'alhandulillah', 'acrara', 'd', 'mudah', 'kn', 'lancar', 'kndg', 'pesta', 'budayaturut', 'bahagiaaase', 'xats', 'pernikahan', 'resepsi', 'nya', 'selamat', 'menempuh', 'hidup', 'kaesang', 'pangarep', 'erina', 'semoga', 'lancar', 'semuanyatidak', 'apapunaamiin', 'ya', 'robbal', 'alamindengan', 'mahar', 'bukti', 'yg', 'berpangkat', 'melulu', 'hadapan', 'dunia', 'kekayaannyakarena', 'kesederhanaan', 'yg', 'disertai', 'ketulusan', 'insyaallah', 'bahagia', 'langgeng', 'selamat', 'utk', 'mas', 'kaesang', 'mbak', 'erina', 'jokowi', 'best', 'selamat', 'kaesang', 'erinaselamat', 'mas', 'kaesang', 'mbak', 'erinaselamat', 'menempuh', 'hidup', 'mas', 'kaesang', 'mbak', 'erina', 'semoga', 'langgeng', 'kakek', 'nenek', 'amiiiin', 'selamat', 'menempuh', 'hidup', 'mas', 'kaesang', 'mbk', 'erinasemoga', 'bahagia', 'slluselamat', 'juragan', 'sang', 'assallamuallaikumwarohmatullahi', 'wabaroh', 'katuh', 'aamiiin3×', 'yra', 'terharu', 'lihat', 'bu', 'iriana', 'hampiri', 'mas', 'kaesang', 'yg', 'tegangndredeqdan', 'tepukan', 'dipundak', 'menguatkan', 'mas', 'kaesangserta', 'pesta', 'masyarakatyg', 'tertip', 'membudaya', 'aamiin', 'yra', 'slmat', 'berbahagia', 'mas', 'kaesang', 'mba', 'erikaalhamdulillah', 'sah', 'ndredeg', 'lega', 'hbis', 'sah', 'mas', 'kaesang', 'nangessemoga', 'mas', 'kaesang', 'mbak', 'erina', 'membangun', 'keluarga', 'yg', 'sakinah', 'mawadah', 'warohmah', 'mitmainnah', 'barokahmas', 'kaesang', 'ganteng', 'bgt', 'smoga', 'kluarga', 'sakinah', 'mawadah', 'waromah', 'ya', 'mas', 'mbak', 'selamat', 'utk', 'mas', 'kaesang', 'n', 'mbak', 'erinaibu', 'tuh', 'pling', 'tau', 'perasaan', 'anknyasmg', 'sakinah', 'mawadahwarohmahgemesh', 'bgt', 'sm', 'kaesang', 'masyallah', 'anak', 'presiden', 'keliatan', 'ramah', 'bgt', 'mo', 'nangis', 'pas', 'menepuk', 'pundak', 'mas', 'kaesangteringat', 'orgtuaku', 'pas', 'nikah', 'masak', 'allah', 'baca', 'alquran', 'merdu', 'banget', 'alhamdulillah', 'pernikahan', 'berkah', 'akad', 'nikah', 'lantunkan', 'bacaan', 'alquran', 'semoga', 'suami', 'istri', 'dunia', 'akhirat', 'karuniai', 'anak', 'sholeh', 'sholeha', 'amin', 'selamat', 'menempuh', 'hidup', 'barupak', 'bas', 'emng', 'multitalenta', 'bidang', 'tp', 'endingnya', 'gotang', 'diseranani', 'ortu', 'dr', 'yg', 'kumplit', 'g', 'hadir', 'g', 'hadir', 'diwakili', 'aja', 'kl', 'g', 'keluarga', 'yg', 'kumplititu', 'yg', 'ak', 'tp', 'kl', 'g', 'pake', 'ky', 'gt', 'y', 'jgn', 'sekali2', 'percaya', 'ky', 'gt', 'pakde', 'bukde', 'ra', 'uso', 'melu', 'kondangantak', 'nyawang', 'wae', 'soko', 'taiwan', 'nggiihuntung', 'anak', 'presidenlangsung', 'sah', 'sah', 'coba', 'anak', 'presiden', 'hijab', 'kabulnya', 'suruh', 'ulang', 'sebutmas', 'kaesang', 'nggemesinkok', 'ngguya', 'ngguyuhari', 'org', 'lidahnya', 'kepleset', 'aamiin', 'anak', 'presiden', 'aja', 'mahar', '300', 'ribu', 'sertifikat', 'tanahiklannya', 'bangetkesederhanaan', '1iblis', 'x', 'gak', 'diundang', 'dagelangak', 'tanggung', 'tangung', 'pokoknya', 'hambur', 'hamburin', 'duuiitt']",selamat raden kaisang mbak erina semuga cepat momong sholeh sholeh selamat tempuh hidup mas kaesang mbak erina rukun kaki nini selamat tempuh hidup mas kaesang mbak erina moga keluarga samawaaminalhamdulillah sah kali gue betapa indah megah sakral kagum suasana tahap kawin adat jawa lapis masyarakat solo antusias nikmat semangat sukses nikah kaesang erina moga pasang hidup mati suka duka amin amin moga bahagia kakek nenek hayat aminselamat tempuh hidup mas kaesang n mba erinasemoga keluarga sakinahmawadah n maromahterima kasih n haru sambut masyarakat solo n yogyakarta ats nikah putra bpk presiden presiden bpk irhjoko widodosemoga keluarga bpk presiden bpk irhjoko widodo sllu sehat prima n berkah hidup selamat bahagia mas kaesang de erina mas kaesang kliatan lega banget akad nikahsemoga langgeng mba erinasakinahmawadah warohmahamin ya rabbal alaminselamat iya moga bahagia langgeng pernikannyasemoga sakinah until jannah aamiin ya rabb assalam mualaikum wr wb selamat tempuh hidup mas kaesang mbak erina smg samawa allah cantik gugah moga samawa kaesaneriyana alhandulillah acrara d mudah kn lancar kndg pesta budayaturut bahagiaaase xats nikah resepsi nya selamat tempuh hidup kaesang pangarep erina moga lancar semuanyatidak apapunaamiin ya robbal alamindengan mahar bukti yg pangkat melulu hadap dunia kekayaannyakarena sederhana yg serta tulus insyaallah bahagia langgeng selamat utk mas kaesang mbak erina jokowi best selamat kaesang erinaselamat mas kaesang mbak erinaselamat tempuh hidup mas kaesang mbak erina moga langgeng kakek nenek amiiiin selamat tempuh hidup mas kaesang mbk erinasemoga bahagia slluselamat juragan sang assallamuallaikumwarohmatullahi wabaroh katuh aamiiin3 yra haru lihat bu iriana hampir mas kaesang yg tegangndredeqdan tepuk pundak kuat mas kaesangserta pesta masyarakatyg tip budaya aamiin yra slmat bahagia mas kaesang mba erikaalhamdulillah sah ndredeg lega hbis sah mas kaesang nangessemoga mas kaesang mbak erina bangun keluarga yg sakinah mawadah warohmah mitmainnah barokahmas kaesang ganteng bgt smoga kluarga sakinah mawadah waromah ya mas mbak selamat utk mas kaesang n mbak erinaibu tuh pling tau rasa anknyasmg sakinah mawadahwarohmahgemesh bgt sm kaesang masyallah anak presiden liat ramah bgt mo nangis pas tepuk pundak mas kaesangteringat orgtuaku pas nikah masak allah baca alquran merdu banget alhamdulillah nikah berkah akad nikah lantun baca alquran moga suami istri dunia akhirat karunia anak sholeh sholeha amin selamat tempuh hidup barupak bas emng multitalenta bidang tp endingnya gotang seran ortu dr yg kumplit g hadir g hadir wakil aja kl g keluarga yg kumplititu yg ak tp kl g pake ky gt y jgn sekali2 percaya ky gt pakde bukde ra uso mu kondangantak nyawang wae soko taiwan nggiihuntung anak presidenlangsung sah sah coba anak presiden hijab kabul suruh ulang sebutmas kaesang nggemesinkok ngguya ngguyuhari org lidah kepleset aamiin anak presiden aja mahar 300 ribu sertifikat tanahiklannya bangetkesederhanaan 1iblis x gak undang dagelangak tanggung tangung pokok hambur hamburin duuiitt
